,aa_000,ag_001,ag_002,ag_003,ag_004,ag_005,ah_000,ai_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,ay_001,ay_002,ay_003,ay_004,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_005,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bt_000,bu_000,bv_000,bx_000,by_000,cc_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_007,cn_008,cn_009,cq_000,cs_001,cs_002,cs_003,cs_004,cs_005,cx_000,dd_000,df_000,dn_000,dq_000,eb_000,ec_00,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007
21040,0.0,0.0,0.0,0.0,0.006622516556291397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062111801242235865,0.0,0.014184397163120574,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006451612903225795,0.0,0.0,0.0,0.006329113924050639,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.005917159763313612,0.0,0.0,0.0,0.0,0.016759776536312887,0.00602409638554216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30941,0.26815642458100564,0.0,0.0,0.0,0.006622516556291397,0.09411764705882353,0.2362637362637363,0.0,0.0,0.0,0.2568306010928962,0.2677595628415301,0.08333333333333334,0.15116279069767444,0.0,0.0,0.0,0.0,0.0,0.23493975903614459,0.062111801242236,0.0,0.021276595744680854,0.013888888888888895,0.007299270072992692,0.36094674556213013,0.16091954022988506,0.19428571428571428,0.1871345029239766,0.2931034482758621,0.4342857142857143,0.5,0.47928994082840237,0.0,0.0,0.2111111111111111,0.0,0.0,0.0,0.06944444444444445,0.2362637362637363,0.17714285714285716,0.10059171597633135,0.06134969325153375,0.26815642458100564,0.2111111111111111,0.2111111111111111,0.2247191011235955,0.24022346368715086,0.23595505617977525,0.23333333333333334,0.0,0.1301775147928994,0.0,0.1096774193548387,0.0,0.0,0.0,0.01898734177215189,0.13636363636363638,0.15646258503401358,0.05,0.007633587786259541,0.2111111111111111,0.13580246913580246,0.019736842105263136,0.23214285714285715,0.03246753246753245,0.2528089887640449,0.0,0.24260355029585798,0.0,0.14035087719298245,0.0,0.2151898734177215,0.1675977653631285,0.12650602409638556,0.14457831325301207,0.22159090909090912,0.21590909090909094,0.18181818181818185,0.15116279069767444,0.16766467065868262,0.11184210526315788
54995,0.011173184357541943,0.0,0.0,0.0,0.033112582781456956,0.011764705882352927,0.010989010989011005,0.0,0.0,0.0,0.010928961748633892,0.010928961748633892,0.005952380952380959,0.005813953488372103,0.0,0.0,0.0,0.0,0.0,0.00602409638554216,0.0248447204968944,0.0,0.021276595744680854,0.0069444444444444475,0.0,0.017751479289940836,0.011494252873563204,0.011428571428571455,0.011695906432748537,0.011494252873563204,0.005714285714285727,0.0,0.0,0.0,0.0,0.011111111111111127,0.013605442176870736,0.01315789473684209,0.006802721088435354,0.0,0.010989010989011005,0.005714285714285727,0.011834319526627224,0.006134969325153367,0.011173184357541943,0.011111111111111127,0.011111111111111127,0.011235955056179747,0.005586592178770944,0.011235955056179747,0.005555555555555536,0.0,0.017751479289940836,0.0,0.019354838709677413,0.0,0.0,0.00684931506849315,0.01898734177215189,0.005681818181818232,0.0,0.0,0.0,0.011111111111111127,0.018518518518518517,0.006578947368421045,0.005952380952380959,0.0,0.005617977528089846,0.025316455696202528,0.017751479289940836,0.0,0.005847953216374269,0.0,0.01898734177215189,0.05027932960893858,0.01807228915662651,0.00602409638554216,0.005681818181818232,0.0,0.005681818181818232,0.005813953488372103,0.0179640718562874,0.01315789473684209
18860,0.2011173184357542,0.0,0.0,0.0,0.006622516556291397,0.04117647058823529,0.19780219780219782,0.0,0.0,0.0,0.22950819672131148,0.23497267759562843,0.09523809523809523,0.14534883720930236,0.0,0.0,0.0,0.0,0.0,0.1686746987951807,0.05590062111801242,0.0,0.028368794326241148,0.034722222222222224,0.014598540145985398,0.10059171597633135,0.19540229885057472,0.18857142857142858,0.14619883040935672,0.19540229885057472,0.24000000000000002,0.27011494252873564,0.40236686390532544,0.0,0.0,0.19444444444444445,0.013605442176870736,0.0,0.006802721088435354,0.0069444444444444475,0.19780219780219782,0.13714285714285715,0.10059171597633135,0.08588957055214724,0.2011173184357542,0.19444444444444445,0.19444444444444445,0.20224719101123595,0.25139664804469275,0.2134831460674157,0.21666666666666667,0.007194244604316544,0.10650887573964496,0.0,0.0,0.0,0.0,0.0,0.01265822784810125,0.14204545454545459,0.054421768707482984,0.02857142857142858,0.0,0.19444444444444445,0.15432098765432098,0.05263157894736842,0.10119047619047619,0.05844155844155843,0.28089887640449435,0.01898734177215189,0.14201183431952663,0.0,0.12280701754385964,0.0,0.01265822784810125,0.2011173184357542,0.10843373493975902,0.1746987951807229,0.3068181818181819,0.36363636363636365,0.40340909090909094,0.3546511627906977,0.0059880239520958,0.0
10368,0.39664804469273746,0.0,0.0,0.0,0.006622516556291397,0.27647058823529413,0.3571428571428572,0.0,0.0,0.0,0.40437158469945356,0.42622950819672134,0.10714285714285715,0.17441860465116282,0.0,0.0,0.0,0.0,0.0,0.07228915662650603,0.0,0.0,0.03546099290780143,0.020833333333333343,0.014598540145985398,0.11242603550295857,0.27586206896551724,0.38857142857142857,0.3684210526315789,0.5057471264367817,0.7428571428571429,0.5747126436781609,0.035502958579881644,0.0,0.0,0.3277777777777778,0.0,0.006578947368421045,0.013605442176870736,0.013888888888888895,0.3571428571428572,0.21714285714285717,0.14792899408284022,0.06748466257668712,0.39664804469273746,0.3277777777777778,0.3277777777777778,0.3539325842696629,0.26815642458100564,0.3539325842696629,0.35555555555555557,0.0,0.1893491124260355,0.0,0.0,0.0,0.0,0.0,0.06962025316455694,0.38068181818181823,0.11564625850340135,0.0642857142857143,0.007633587786259541,0.3277777777777778,0.24074074074074073,0.0,0.25,0.05844155844155843,0.4101123595505618,0.006329113924050639,1.0,0.0,0.18128654970760233,0.0,0.620253164556962,0.2905027932960894,0.18674698795180722,0.1325301204819277,0.34090909090909094,0.5625,0.5454545454545454,0.38953488372093026,0.3413173652694611,0.17105263157894735
53717,0.3128491620111732,0.0,0.0,0.0,0.006622516556291397,0.2588235294117647,0.34065934065934067,0.0,0.0,0.0,0.3278688524590164,0.3333333333333333,0.20238095238095238,0.21511627906976746,0.0,0.0,0.0,0.0,0.0,0.25903614457831325,0.09937888198757763,0.0,0.07092198581560284,0.06944444444444445,0.021897810218978096,0.47928994082840237,0.26436781609195403,0.3085714285714286,0.23976608187134502,0.26436781609195403,0.29714285714285715,0.26436781609195403,0.24260355029585798,0.02054794520547945,0.0,0.29444444444444445,0.9047619047619047,0.45394736842105265,0.7006802721088434,0.0069444444444444475,0.34065934065934067,0.26285714285714284,0.23668639053254437,0.15337423312883436,0.3128491620111732,0.29444444444444445,0.29444444444444445,0.3146067415730337,0.3743016759776537,0.3089887640449438,0.3111111111111111,0.0,0.17159763313609466,0.0,0.567741935483871,0.0,0.0,0.0,0.07594936708860758,0.33522727272727276,0.06122448979591835,0.02857142857142858,0.0,0.29444444444444445,0.2345679012345679,0.04605263157894736,0.22023809523809523,0.07792207792207792,0.33707865168539325,0.16455696202531644,0.3254437869822485,0.0,0.23976608187134502,0.0,0.5759493670886076,0.3575418994413408,0.1746987951807229,0.23493975903614459,0.34090909090909094,0.4090909090909091,0.40340909090909094,0.3081395348837209,0.2275449101796407,0.09210526315789472
35479,0.1899441340782123,0.0,0.0,0.0,0.006622516556291397,0.08235294117647057,0.18681318681318684,0.0,0.0,0.0,0.1912568306010929,0.20218579234972678,0.1488095238095238,0.09302325581395351,0.0,0.0,0.0,0.0,0.0,0.12048192771084337,0.14285714285714285,0.0,0.04255319148936171,0.013888888888888895,0.014598540145985398,0.2485207100591716,0.1781609195402299,0.18285714285714288,0.18128654970760233,0.20114942528735633,0.18857142857142858,0.19540229885057472,0.05325443786982248,0.0,0.0,0.18333333333333335,0.013605442176870736,0.08552631578947367,0.013605442176870736,0.11805555555555555,0.18681318681318684,0.13714285714285715,0.24260355029585798,0.06134969325153375,0.1899441340782123,0.18333333333333335,0.18333333333333335,0.19101123595505615,0.15642458100558662,0.1741573033707865,0.17777777777777778,0.0,0.08875739644970415,0.0,0.17419354838709677,0.0,0.0,0.0,0.04430379746835442,0.17045454545454547,0.020408163265306117,0.007142857142857145,0.0,0.18333333333333335,0.07407407407407407,0.02631578947368421,0.13095238095238096,0.025974025974025955,0.14606741573033705,0.03164556962025317,0.07100591715976332,0.0,0.09941520467836257,0.0,0.01265822784810125,0.17877094972067042,0.08433734939759036,0.10843373493975902,0.15340909090909094,0.1931818181818182,0.1988636363636364,0.2674418604651163,0.2275449101796407,0.07894736842105263
26493,0.0,0.0,0.0,0.0,0.006622516556291397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00602409638554216,0.0062111801242235865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006451612903225795,0.0,0.0,0.0,0.006329113924050639,0.005681818181818232,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.005917159763313612,0.0,0.0,0.0,0.0,0.0,0.00602409638554216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7040,0.15642458100558662,0.0,0.0,0.0,0.006622516556291397,0.052941176470588214,0.19780219780219782,0.0,0.0,0.0,0.18579234972677597,0.18032786885245902,0.15476190476190477,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.14457831325301207,0.24223602484472048,0.0,0.1347517730496454,0.1736111111111111,0.1094890510948905,0.08284023668639054,0.25862068965517243,0.09142857142857144,0.1286549707602339,0.16091954022988506,0.2,0.1781609195402299,0.2603550295857988,0.0,0.0,0.17777777777777778,0.020408163265306117,0.01315789473684209,0.19047619047619047,0.0,0.19780219780219782,0.18857142857142858,0.13609467455621302,0.15950920245398773,0.15642458100558662,0.17777777777777778,0.17777777777777778,0.18539325842696627,0.1899441340782123,0.19101123595505615,0.15555555555555556,0.0,0.2485207100591716,0.0,0.0,0.0,0.0,0.0,0.01265822784810125,0.14772727272727276,0.040816326530612235,0.01428571428571429,0.0,0.17777777777777778,0.12962962962962962,0.10526315789473684,0.27976190476190477,0.10389610389610389,0.2134831460674157,0.2088607594936709,0.1242603550295858,0.0,0.1695906432748538,0.0,0.45569620253164556,0.24022346368715086,0.24096385542168675,0.12650602409638556,0.15340909090909094,0.14772727272727276,0.15340909090909094,0.2093023255813954,0.2155688622754491,0.06578947368421051
6599,0.15642458100558662,0.0,0.0,0.0,0.006622516556291397,0.023529411764705882,0.17032967032967036,0.0,0.0,0.0,0.16939890710382513,0.15300546448087432,0.11904761904761904,0.19186046511627908,0.0,0.0,0.0,0.0,0.0,0.2530120481927711,0.0062111801242235865,0.0,0.03546099290780143,0.027777777777777776,0.014598540145985398,0.041420118343195256,0.13793103448275862,0.16000000000000003,0.15204678362573099,0.16666666666666669,0.1542857142857143,0.16091954022988506,0.2603550295857988,0.0,0.0,0.15555555555555556,0.020408163265306117,0.01315789473684209,0.006802721088435354,0.020833333333333343,0.17032967032967036,0.18285714285714288,0.1242603550295858,0.10429447852760736,0.15642458100558662,0.15555555555555556,0.15555555555555556,0.1685393258426966,0.21229050279329612,0.1685393258426966,0.16666666666666666,0.0,0.09467455621301774,0.0,0.0,0.0,0.0,0.0,0.01898734177215189,0.0681818181818182,0.054421768707482984,0.02857142857142858,0.007633587786259541,0.15555555555555556,0.14814814814814814,0.01315789473684209,0.09523809523809523,0.03246753246753245,0.20786516853932582,0.01265822784810125,0.14792899408284022,0.0,0.1695906432748538,0.0,0.03797468354430378,0.2011173184357542,0.09036144578313252,0.13855421686746988,0.22159090909090912,0.25,0.23295454545454547,0.20348837209302328,0.13772455089820357,0.032894736842105254
43692,0.18435754189944137,0.0,0.0,0.0,0.006622516556291397,0.1764705882352941,0.18681318681318684,0.0,0.0,0.0,0.19672131147540983,0.20218579234972678,0.07142857142857142,0.11627906976744187,0.0,0.0,0.0,0.0,0.0,0.1927710843373494,0.09316770186335403,0.0,0.03546099290780143,0.013888888888888895,0.007299270072992692,0.05917159763313609,0.13793103448275862,0.18285714285714288,0.12280701754385964,0.15517241379310345,0.2,0.22413793103448276,0.3905325443786982,0.0,0.0,0.16666666666666666,0.0,0.04605263157894736,0.06122448979591835,0.0,0.18681318681318684,0.14285714285714288,0.07692307692307693,0.06748466257668712,0.18435754189944137,0.16666666666666666,0.16666666666666666,0.1741573033707865,0.17877094972067042,0.18539325842696627,0.16666666666666666,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.03797468354430378,0.15909090909090912,0.1020408163265306,0.03571428571428572,0.007633587786259541,0.16666666666666666,0.1111111111111111,0.0,0.24404761904761904,0.04545454545454544,0.1348314606741573,0.006329113924050639,0.1242603550295858,0.0,0.10526315789473684,0.0,0.0,0.1452513966480447,0.1506024096385542,0.1325301204819277,0.15909090909090912,0.14204545454545459,0.14204545454545459,0.11627906976744187,0.10778443113772454,0.05921052631578946
21630,0.0,0.0,0.0,0.0,0.006622516556291397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142877,0.005813953488372103,0.0,0.0,0.0,0.0,0.0,0.00602409638554216,0.0062111801242235865,0.0,0.014184397163120574,0.020833333333333343,0.029197080291970795,0.0,0.0,0.0,0.0,0.005747126436781602,0.0,0.0,0.0,0.0,0.0,0.005555555555555536,0.0,0.0,0.0,0.0,0.0,0.0,0.029585798816568032,0.006134969325153367,0.0,0.005555555555555536,0.005555555555555536,0.005617977528089846,0.0,0.0,0.0,0.0,0.005917159763313612,0.0,0.01290322580645159,0.0,0.0,0.0,0.006329113924050639,0.005681818181818232,0.0,0.0,0.0,0.005555555555555536,0.006172839506172839,0.0,0.005952380952380959,0.0,0.005617977528089846,0.0,0.005917159763313612,0.0,0.005847953216374269,0.0,0.0,0.03351955307262572,0.00602409638554216,0.0,0.0,0.0,0.005681818181818232,0.0,0.0,0.0
48650,0.8324022346368716,0.0,0.029850746268656716,0.6690140845070423,1.0,1.0,0.7472527472527473,0.0,0.4893617021276596,0.5957446808510638,0.7377049180327868,0.7158469945355191,0.9107142857142857,0.8837209302325582,0.0,0.0,0.0,0.0,0.0,0.6445783132530121,0.9999999999999999,0.0,0.10638297872340426,0.25,0.11678832116788321,0.6923076923076923,0.7816091954022988,0.8457142857142856,1.0,1.0,0.6685714285714286,0.41379310344827586,0.2603550295857988,0.9794520547945205,0.6524822695035462,0.8,0.040816326530612235,0.05263157894736842,0.013605442176870736,0.0,0.7527472527472527,0.9199999999999999,0.5384615384615384,1.0,0.8324022346368716,0.8,0.8,0.848314606741573,0.7597765363128492,0.8033707865168538,0.7166666666666667,0.381294964028777,1.0,0.0,1.0,0.0,0.5144927536231884,0.9999999999999999,1.0,0.7670454545454546,0.027210884353741485,0.0,0.0,0.8,0.345679012345679,0.04605263157894736,1.0,0.26623376623376627,0.6067415730337078,0.01898734177215189,0.0650887573964497,0.0,0.7660818713450293,0.00746268656716418,0.006329113924050639,0.9720670391061453,1.0,0.3433734939759036,0.4545454545454546,0.4147727272727273,0.4090909090909091,0.4418604651162791,0.5808383233532934,1.0
2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062111801242235865,0.0,0.014184397163120574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006451612903225795,0.0,0.0,0.0,0.006329113924050639,0.005681818181818232,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.005917159763313612,0.0,0.0,0.0,0.0,0.02234636871508383,0.00602409638554216,0.0,0.0,0.0,0.005681818181818232,0.0,0.0,0.0
50161,0.6368715083798884,0.0,0.0,0.0,0.013245033112582794,0.6470588235294117,0.5824175824175825,0.0,0.0,0.0,0.5956284153005464,0.5628415300546448,0.3214285714285714,0.6337209302325582,0.0,0.0,0.0,0.0,0.0,0.01807228915662651,0.9999999999999999,0.0,0.04964539007092199,0.04166666666666667,0.029197080291970795,0.09467455621301774,0.39655172413793105,0.6285714285714286,0.9649122807017543,1.0,0.6971428571428572,0.45977011494252873,0.4319526627218935,0.0,0.0,0.5222222222222223,0.0,0.10526315789473684,0.06802721088435373,0.013888888888888895,0.5824175824175825,0.5257142857142858,0.2544378698224852,0.3558282208588957,0.6368715083798884,0.5222222222222223,0.5222222222222223,0.5561797752808988,0.5977653631284916,0.5898876404494382,0.55,0.381294964028777,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.2911392405063291,0.8579545454545455,0.06802721088435373,0.042857142857142864,0.007633587786259541,0.5222222222222223,0.2839506172839506,0.38815789473684204,0.42857142857142855,0.18831168831168832,0.6235955056179775,0.12025316455696201,0.2603550295857988,0.0,0.43859649122807015,0.0,1.0,0.335195530726257,0.4457831325301205,0.24698795180722893,0.46022727272727276,0.5397727272727273,0.5454545454545454,0.5813953488372093,0.6047904191616766,0.34868421052631576
27126,0.011173184357541943,0.0,0.0,0.014084507042253516,0.02649006622516556,0.02941176470588236,0.010989010989011005,0.0,0.014184397163120574,0.014184397163120574,0.016393442622950838,0.016393442622950838,0.011904761904761918,0.011627906976744207,0.0,0.0,0.0,0.0,0.0,0.01807228915662651,0.0248447204968944,0.0,0.014184397163120574,0.020833333333333343,0.021897810218978096,0.011834319526627224,0.011494252873563204,0.022857142857142854,0.017543859649122806,0.017241379310344807,0.005714285714285727,0.0,0.0,0.00684931506849315,0.0,0.016666666666666663,0.006802721088435354,0.0,0.0,0.0,0.010989010989011005,0.005714285714285727,0.017751479289940836,0.012269938650306733,0.011173184357541943,0.016666666666666663,0.016666666666666663,0.01685393258426965,0.011173184357541943,0.01685393258426965,0.011111111111111127,0.0,0.017751479289940836,0.007092198581560294,0.08387096774193548,0.0,0.03623188405797102,0.0136986301369863,0.056962025316455694,0.005681818181818232,0.0,0.0,0.0,0.016666666666666663,0.024691358024691357,0.0,0.011904761904761918,0.0,0.005617977528089846,0.01265822784810125,0.017751479289940836,0.0,0.011695906432748537,0.0,0.025316455696202528,0.044692737430167606,0.01807228915662651,0.00602409638554216,0.005681818181818232,0.005681818181818232,0.011363636363636409,0.02906976744186049,0.029940119760479028,0.0
49155,0.10614525139664807,0.0,0.0,0.0,0.01986754966887419,0.12941176470588234,0.11538461538461542,0.0,0.0,0.0,0.10382513661202186,0.11475409836065575,0.0654761904761905,0.052325581395348875,0.0,0.0,0.0,0.0,0.0,0.054216867469879526,0.062111801242236,0.0,0.03546099290780143,0.020833333333333343,0.014598540145985398,0.1301775147928994,0.09770114942528735,0.06285714285714286,0.08187134502923976,0.10344827586206898,0.10285714285714287,0.12068965517241381,0.1893491124260355,0.0,0.0,0.1,0.013605442176870736,0.0394736842105263,0.013605442176870736,0.2361111111111111,0.11538461538461542,0.07428571428571429,0.10059171597633135,0.036809815950920255,0.10614525139664807,0.1,0.1,0.10112359550561795,0.1229050279329609,0.10112359550561795,0.10555555555555557,0.0,0.035502958579881644,0.0,0.06451612903225805,0.0,0.0,0.0136986301369863,0.08227848101265822,0.15909090909090912,0.006802721088435354,0.0,0.0,0.1,0.06172839506172839,0.032894736842105254,0.023809523809523808,0.04545454545454544,0.14044943820224717,0.0,0.0650887573964497,0.0,0.06432748538011696,0.0,0.025316455696202528,0.15642458100558662,0.03614457831325302,0.060240963855421686,0.1306818181818182,0.15909090909090912,0.15909090909090912,0.17441860465116282,0.08982035928143711,0.019736842105263136
